join_time,avg_delay,actual_weather_delay
2017122701,-6.0,0.0
2017122705,-0.7058823529411765,0.0
2017122706,1.1481481481481481,0.0
2017122707,3.7096774193548385,0.0
2017122708,12.857142857142858,0.0
2017122709,5.967741935483871,1.7419354838709677
2017122710,4.8,0.0
2017122711,14.363636363636363,0.0
2017122712,11.25,0.0
2017122713,12.291666666666666,0.5
2017122714,4.5,0.0
2017122715,11.928571428571429,0.0
2017122716,14.7,0.0
2017122717,14.88,0.0
2017122718,6.214285714285714,0.0
2017122719,7.5,0.0
2017122720,46.2,0.0
2017122721,0.21428571428571427,0.0
2017122722,8.818181818181818,0.0
2017122723,8.80952380952381,0.0
2017122800,-3.8333333333333335,0.0
2017122801,-2.0,0.0
2017122805,-3.4,0.0
2017122806,-3.4444444444444446,0.0
2017122807,-1.8,0.0
2017122808,-1.2857142857142858,0.0
2017122809,11.064516129032258,0.0
2017122810,6.944444444444445,0.0
2017122811,11.333333333333334,0.0
2017122812,26.904761904761905,0.0
2017122813,12.0,0.0
2017122814,4.25,0.0
2017122815,12.678571428571429,0.0
2017122816,15.2,0.0
2017122817,8.16,0.0
2017122818,24.153846153846153,0.0
2017122819,1.6666666666666667,0.0
2017122820,11.272727272727273,0.0
2017122821,3.466666666666667,0.0
2017122822,15.583333333333334,1.25
2017122823,14.4,0.0
2017122900,1.5,0.0
2017122901,-11.0,0.0
2017122905,-4.0588235294117645,0.0
2017122906,-3.2222222222222223,0.0
2017122907,-2.032258064516129,0.0
2017122908,-2.0,0.0
2017122909,5.32258064516129,0.0
2017122910,20.27777777777778,0.0
2017122911,17.142857142857142,0.0
2017122912,15.85,0.0
2017122913,19.041666666666668,0.0
2017122914,30.428571428571427,0.0
2017122915,13.407407407407407,0.0
2017122916,30.444444444444443,0.0
2017122917,7.44,0.0
2017122918,13.153846153846153,0.0
2017122919,13.043478260869565,0.0
2017122920,14.2,0.0
2017122921,8.411764705882353,0.0
2017122922,10.75,0.0
2017122923,22.181818181818183,0.0
2017123000,0.3333333333333333,0.0
2017123001,9.0,0.0
2017123005,5.75,0.0
2017123006,-0.19230769230769232,0.0
2017123007,2.4814814814814814,0.0
2017123008,11.117647058823529,0.0
2017123009,2.3666666666666667,0.0
2017123010,3.4,0.0
2017123011,14.733333333333333,4.1
2017123012,4.4,0.0
2017123013,16.954545454545453,0.0
2017123014,-1.8571428571428572,0.0
2017123015,12.807692307692308,3.423076923076923
2017123016,18.22222222222222,0.0
2017123017,7.7272727272727275,0.0
2017123018,15.666666666666666,0.0
2017123019,-0.2857142857142857,0.0
2017123020,5.555555555555555,0.0
2017123021,0.6666666666666666,0.0
2017123022,22.272727272727273,0.0
2017123023,20.94736842105263,0.10526315789473684
2017123100,17.2,0.0
2017123101,-8.0,0.0
2017123105,-0.6923076923076923,0.0
2017123106,-1.037037037037037,0.0
2017123107,6.233333333333333,0.0
2017123108,0.18181818181818182,0.0
2017123109,18.51851851851852,0.0
2017123110,17.31578947368421,0.0
2017123111,27.037037037037038,0.0
2017123112,38.333333333333336,0.0
2017123113,20.17391304347826,0.0
2017123114,-1.0,0.0
2017123115,1.826086956521739,0.0
2017123116,5.5,0.0
2017123117,13.941176470588236,0.0
2017123118,5.818181818181818,0.0
2017123119,-2.5,0.0
2017123120,2.3333333333333335,0.0
2017123121,-0.2857142857142857,0.0
2017123122,4.142857142857143,0.0
2017123123,-0.8,0.0
2018010100,-4.333333333333333,0.0
2018010105,19.125,0.0
2018010106,-3.9583333333333335,0.0
2018010107,-2.892857142857143,0.0
2018010108,-1.5384615384615385,0.0
2018010109,7.413793103448276,1.1724137931034482
2018010110,2.727272727272727,0.0
2018010111,13.214285714285714,0.0
2018010112,17.210526315789473,0.0
2018010113,13.56,0.0
2018010114,2.625,0.0
2018010115,6.964285714285714,0.0
2018010116,-4.0,0.0
2018010117,-3.0833333333333335,0.0
2018010118,22.285714285714285,0.0
2018010119,34.3,37.5
2018010120,17.3,0.0
2018010121,1.375,0.0
2018010122,-4.3,0.0
2018010123,2.789473684210526,0.0
2018010200,-2.5,0.0
2018010201,-8.0,0.0
2018010205,-0.7647058823529411,0.0
2018010206,0.5714285714285714,3.0
2018010207,3.966666666666667,0.0
2018010208,30.571428571428573,0.0
2018010209,11.7,0.0
2018010210,7.631578947368421,0.0
2018010211,2.75,0.0
2018010212,14.238095238095237,0.0
2018010213,20.652173913043477,0.0
2018010214,4.875,0.0
2018010215,5.233333333333333,3.2666666666666666
2018010216,4.818181818181818,0.0
2018010217,0.5652173913043478,0.0
2018010218,-2.857142857142857,0.0
2018010219,23.181818181818183,0.0
2018010220,-2.2,0.0
2018010221,-2.0833333333333335,0.0
2018010222,2.3636363636363638,0.0
2018010223,-0.2777777777777778,0.0
2018010300,-4.5,0.0
2018010301,0.0,0.0
2018010305,-4.3076923076923075,0.0
2018010306,15.033333333333333,0.0
2018010307,-1.206896551724138,0.0
2018010308,8.235294117647058,0.0
2018010309,2.25,0.0
2018010310,-1.8095238095238095,0.0
2018010311,4.296296296296297,0.0
2018010312,-1.1764705882352942,0.0
2018010313,16.727272727272727,0.0
2018010314,0.8888888888888888,0.0
2018010315,7.071428571428571,0.0
2018010316,-1.1111111111111112,0.0
2018010317,0.2857142857142857,0.0
2018010318,3.473684210526316,0.0
2018010319,6.277777777777778,0.0
2018010320,-4.666666666666667,0.0
2018010321,3.357142857142857,0.0
2018010322,1.7,0.0
2018010323,12.6,0.0
2018010400,-2.0,0.0
2018010401,-7.0,0.0
2018010405,-3.6923076923076925,0.0
2018010406,-3.9655172413793105,0.0
2018010407,2.1538461538461537,0.0
2018010408,3.125,0.0
2018010409,3.2083333333333335,0.0
2018010410,14.2,0.0
2018010411,8.28,0.0
2018010412,-0.11764705882352941,0.0
2018010413,14.181818181818182,0.0
2018010414,-2.0,0.0
2018010415,4.185185185185185,0.0
2018010416,-2.0,0.0
2018010417,4.714285714285714,0.0
2018010418,-0.25,0.0
2018010419,-4.875,0.0
2018010420,-7.4,0.0
2018010421,-2.588235294117647,0.0
2018010422,0.2727272727272727,0.0
2018010423,-2.2666666666666666,0.0
2018010500,-6.25,0.0
2018010501,-7.0,0.0
2018010505,-5.230769230769231,0.0
2018010506,-1.4193548387096775,0.0
2018010507,5.413793103448276,0.0
2018010508,6.9375,0.0
2018010509,1.5217391304347827,0.0
2018010510,9.5,0.0
2018010511,11.296296296296296,0.48148148148148145
2018010512,-1.1176470588235294,0.0
2018010513,11.346153846153847,0.0
2018010514,-1.0,0.0
2018010515,3.357142857142857,1.9642857142857142
2018010516,7.0,0.0
2018010517,0.43478260869565216,0.0
2018010518,14.222222222222221,0.0
2018010519,7.421052631578948,0.0
2018010520,24.77777777777778,0.0
2018010521,10.8,1.1904761904761905
2018010522,22.0,0.0
2018010523,18.352941176470587,0.0
2018010600,6.0,0.0
2018010601,-6.0,0.0
2018010605,-2.111111111111111,0.0
2018010606,10.518518518518519,0.0
2018010607,-0.2,0.0
2018010608,-3.823529411764706,0.0
2018010609,12.4,0.0
2018010610,1.9411764705882353,0.0
2018010611,23.681818181818183,0.0
2018010612,-0.5294117647058824,0.0
2018010613,11.3,0.0
2018010614,-4.555555555555555,0.0
2018010615,12.476190476190476,0.0
2018010616,15.88888888888889,0.0
2018010617,-1.9411764705882353,0.0
2018010618,0.6666666666666666,0.0
2018010619,0.8235294117647058,0.0
2018010620,-3.25,0.0
2018010621,5.8,0.0
2018010622,2.5714285714285716,0.0
2018010623,4.416666666666667,0.0
2018010700,-7.0,0.0
2018010701,-2.0,0.0
2018010705,-5.153846153846154,0.0
2018010706,-0.3225806451612903,0.0
2018010707,1.9,0.0
2018010708,-0.1875,0.0
2018010709,1.85,3.95
2018010710,5.35,0.0
2018010711,14.32,0.0
2018010712,2.1176470588235294,0.0
2018010713,19.652173913043477,0.21739130434782608
2018010714,13.666666666666666,0.0
2018010715,11.903225806451612,0.0
2018010716,-1.1111111111111112,0.0
2018010717,11.631578947368421,0.0
2018010718,-3.6875,0.0
2018010719,3.888888888888889,0.0
2018010720,1.1,0.0
2018010721,7.722222222222222,0.6111111111111112
2018010722,69.11111111111111,0.0
2018010723,10.777777777777779,0.0
2018010800,-5.75,0.0
2018010805,-6.090909090909091,0.0
2018010806,-1.4333333333333333,0.0
2018010807,8.375,3.34375
2018010808,5.555555555555555,0.0
2018010809,6.0,0.0
2018010810,-0.6956521739130435,0.0
2018010811,5.166666666666667,0.0
2018010812,16.444444444444443,0.0
2018010813,12.695652173913043,0.0
2018010814,5.166666666666667,1.0
2018010815,9.793103448275861,4.931034482758621
2018010816,-4.0,0.0
2018010817,-0.3684210526315789,0.0
2018010818,1.3157894736842106,0.0
2018010819,3.3333333333333335,0.0
2018010820,-4.0,0.0
2018010821,-3.823529411764706,0.0
2018010822,-2.5714285714285716,0.0
2018010823,1.5714285714285714,0.0
2018010900,32.666666666666664,0.0
2018010905,-3.5454545454545454,0.0
2018010906,-3.1333333333333333,0.0
2018010907,5.064516129032258,1.935483870967742
2018010908,4.266666666666667,0.0
2018010909,9.9,0.0
2018010910,-1.380952380952381,0.0
2018010911,9.0,1.1481481481481481
2018010912,6.4375,0.0
2018010913,11.291666666666666,0.0
2018010914,-4.714285714285714,0.0
2018010915,12.107142857142858,0.0
2018010916,25.90909090909091,0.0
2018010917,21.88888888888889,0.0
2018010918,1.588235294117647,0.0
2018010919,5.95,0.0
2018010920,8.8,0.0
2018010921,3.230769230769231,0.0
2018010922,-2.8333333333333335,0.0
2018010923,-0.3333333333333333,0.0
2018011000,-1.0,0.0
2018011005,-5.454545454545454,0.0
2018011006,-4.379310344827586,0.0
2018011007,-3.3225806451612905,0.0
2018011008,6.470588235294118,0.0
2018011009,0.45,0.0
2018011010,-1.0952380952380953,0.0
2018011011,1.1538461538461537,0.0
2018011012,-2.142857142857143,0.0
2018011013,4.36,0.0
2018011014,2.2857142857142856,0.0
2018011015,13.357142857142858,0.0
2018011016,6.0,0.0
2018011017,-0.9,0.0
2018011018,9.705882352941176,0.0
